Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-01-19,2017,1,19,Thursday,03,2017-03,10.85,10.95,10.4,10.5,149900,10.5,-0.03225809854048278,11.657142857142858,12.6646
2017-01-20,2017,1,20,Friday,03,2017-03,10.9,11.2,10.5,10.6,140900,10.6,0.009523845854259694,11.564285714285715,12.6656
2017-01-23,2017,1,23,Monday,04,2017-04,10.55,10.65,10.05,10.25,126200,10.25,-0.03301890272396368,11.457142857142857,12.658600000000002
2017-01-24,2017,1,24,Tuesday,04,2017-04,10.2,10.45,10.05,10.3,112500,10.3,0.004878067388767171,11.35357142857143,12.6296
2017-01-25,2017,1,25,Wednesday,04,2017-04,10.35,10.5,10.1,10.2,84700,10.2,-0.00970877472018683,11.200000000000001,12.5956
2017-01-26,2017,1,26,Thursday,04,2017-04,10.2,10.7,9.95,10.35,81700,10.35,0.014705938726424117,11.071428571428571,12.5326
2017-01-27,2017,1,27,Friday,04,2017-04,10.3,10.88,10.15,10.75,91000,10.75,0.03864730471376787,10.978571428571428,12.4716
2017-01-30,2017,1,30,Monday,05,2017-05,10.7,10.7,10.3,10.35,243200,10.35,-0.03720926684002546,10.835714285714285,12.400600000000003
2017-01-31,2017,1,31,Tuesday,05,2017-05,10.25,10.75,10.0,10.6,329000,10.6,0.02415458848171559,10.724999999999998,12.341599999999998
2017-02-01,2017,2,1,Wednesday,05,2017-05,10.65,10.9,10.3,10.5,99500,10.5,-0.009433997912352998,10.660714285714286,12.273599999999998
2017-02-02,2017,2,2,Thursday,05,2017-05,10.45,10.85,10.16,10.7,85700,10.7,0.019047600882393878,10.607142857142858,12.2096
2017-02-03,2017,2,3,Friday,05,2017-05,10.8,11.15,10.5,11.0,147300,11.0,0.028037401503044235,10.564285714285715,12.1536
2017-02-06,2017,2,6,Monday,06,2017-06,10.9,11.1,10.68,10.95,87200,10.95,-0.004545471884987551,10.564285714285713,12.0996
2017-02-07,2017,2,7,Tuesday,06,2017-06,10.95,11.0,10.15,10.15,94600,10.15,-0.07305937942190266,10.514285714285714,12.0276
2017-02-08,2017,2,8,Wednesday,06,2017-06,10.0,10.5,9.65,9.95,171300,9.95,-0.019704415446480272,10.474999999999998,11.946599999999998
2017-02-09,2017,2,9,Thursday,06,2017-06,9.9,10.2,9.85,9.95,79300,9.95,0.0,10.428571428571429,11.874600000000001
2017-02-10,2017,2,10,Friday,06,2017-06,10.0,10.45,9.8,10.0,107600,10.0,0.005025144893802347,10.410714285714286,11.806600000000001
2017-02-13,2017,2,13,Monday,07,2017-07,10.05,10.6,9.95,10.25,89100,10.25,0.02499999999999991,10.407142857142857,11.7536
2017-02-14,2017,2,14,Tuesday,07,2017-07,10.2,10.9,10.15,10.6,117400,10.6,0.03414637867997339,10.435714285714285,11.7146
2017-02-15,2017,2,15,Wednesday,07,2017-07,10.5,10.52,9.9,10.05,118000,10.05,-0.05188680857939776,10.414285714285715,11.653599999999999
2017-02-16,2017,2,16,Thursday,07,2017-07,10.0,10.1,9.65,9.95,122800,9.95,-0.009950286524563201,10.357142857142858,11.5876
2017-02-17,2017,2,17,Friday,07,2017-07,9.95,10.0,9.6,9.9,167100,9.9,-0.005025144893802347,10.325000000000001,11.5156
2017-02-21,2017,2,21,Tuesday,08,2017-08,9.95,10.0,9.35,9.4,102400,9.4,-0.05050505245112613,10.239285714285714,11.4496
2017-02-22,2017,2,22,Wednesday,08,2017-08,9.45,9.5,9.12,9.25,129100,9.25,-0.015957406874206548,10.150000000000002,11.374600000000001
2017-02-23,2017,2,23,Thursday,08,2017-08,9.3,9.35,8.65,8.75,199000,8.75,-0.05405405405405406,10.010714285714286,11.281600000000001
2017-02-24,2017,2,24,Friday,08,2017-08,8.7,8.85,8.55,8.65,142200,8.65,-0.01142861502511161,9.842857142857142,11.186599999999999
2017-02-27,2017,2,27,Monday,09,2017-09,8.6,9.05,8.6,8.8,176900,8.8,0.017341107377999654,9.689285714285715,11.091600000000001
2017-02-28,2017,2,28,Tuesday,09,2017-09,8.8,9.0,8.65,8.75,182900,8.75,-0.005681839733083893,9.589285714285714,10.9976
2017-03-01,2017,3,1,Wednesday,09,2017-09,8.85,9.2,8.55,8.7,511700,8.7,-0.00571430751255575,9.5,10.903599999999999
2017-03-02,2017,3,2,Thursday,09,2017-09,8.7,8.85,7.95,8.15,380400,8.15,-0.0632184141141171,9.37142857142857,10.8006
2017-03-03,2017,3,3,Friday,09,2017-09,8.25,8.5,7.85,8.3,258300,8.3,0.01840497904607763,9.25,10.6976
2017-03-06,2017,3,6,Monday,10,2017-10,8.45,9.27,8.4,8.8,559400,8.8,0.06024096247107802,9.146428571428572,10.606
2017-03-07,2017,3,7,Tuesday,10,2017-10,8.8,9.0,8.5,8.65,311400,8.65,-0.01704551919925168,9.007142857142858,10.523000000000001
2017-03-08,2017,3,8,Wednesday,10,2017-10,8.65,8.9,8.5,8.65,119800,8.65,0.0,8.907142857142857,10.448
2017-03-09,2017,3,9,Thursday,10,2017-10,8.65,8.8,8.35,8.45,154100,8.45,-0.023121366252628617,8.8,10.360999999999999
2017-03-10,2017,3,10,Friday,10,2017-10,8.6,8.75,8.4,8.7,156800,8.7,0.02958579948438378,8.714285714285714,10.29
2017-03-13,2017,3,13,Monday,11,2017-11,8.8,8.9,8.35,8.65,127700,8.65,-0.005747148486326958,8.660714285714286,10.224
2017-03-14,2017,3,14,Tuesday,11,2017-11,8.55,8.65,8.35,8.5,100600,8.5,-0.017340997126628732,8.607142857142858,10.156
2017-03-15,2017,3,15,Wednesday,11,2017-11,8.5,8.65,8.32,8.5,155100,8.5,0.0,8.589285714285714,10.091000000000001
2017-03-16,2017,3,16,Thursday,11,2017-11,8.45,8.65,8.25,8.4,154600,8.4,-0.01176475076114425,8.571428571428571,10.024000000000001
2017-03-17,2017,3,17,Friday,11,2017-11,8.35,8.45,8.15,8.15,223200,8.15,-0.02976190611348406,8.525,9.94
2017-03-20,2017,3,20,Monday,12,2017-12,8.15,8.2,7.5,7.75,249000,7.75,-0.049079710092355455,8.45357142857143,9.852
2017-03-21,2017,3,21,Tuesday,12,2017-12,7.9,8.2,7.6,7.65,132900,7.65,-0.012903213500976562,8.378571428571428,9.764
2017-03-22,2017,3,22,Wednesday,12,2017-12,7.6,7.85,7.55,7.75,100300,7.75,0.013071882795547163,8.35,9.671999999999999
2017-03-23,2017,3,23,Thursday,12,2017-12,7.75,7.95,7.4,7.75,64900,7.75,0.0,8.310714285714285,9.584
2017-03-24,2017,3,24,Friday,12,2017-12,7.75,7.82,7.5,7.6,50700,7.6,-0.01935485101515244,8.225,9.508
2017-03-27,2017,3,27,Monday,13,2017-13,7.55,8.5,7.5,8.45,192500,8.45,0.11184209411824497,8.210714285714285,9.448
2017-03-28,2017,3,28,Tuesday,13,2017-13,8.5,8.85,8.25,8.65,129500,8.65,0.023668617015333293,8.210714285714285,9.389000000000001
2017-03-29,2017,3,29,Wednesday,13,2017-13,8.7,9.05,8.63,8.85,88900,8.85,0.02312147650399954,8.239285714285714,9.347
2017-03-30,2017,3,30,Thursday,13,2017-13,8.85,8.95,8.1,8.2,116900,8.2,-0.07344638917367408,8.203571428571427,9.294
2017-03-31,2017,3,31,Friday,13,2017-13,8.25,8.45,8.1,8.1,233000,8.1,-0.012195052453833122,8.164285714285715,9.246
2017-04-03,2017,4,3,Monday,14,2017-14,8.15,8.4,8.0,8.0,126000,8.0,-0.012345725525951368,8.12857142857143,9.193999999999999
2017-04-04,2017,4,4,Tuesday,14,2017-14,7.95,8.1,7.15,7.45,198900,7.45,-0.06875002384185791,8.053571428571429,9.138
2017-04-05,2017,4,5,Wednesday,14,2017-14,7.5,7.7,7.3,7.5,183500,7.5,0.006711435169794333,7.989285714285714,9.081999999999999
2017-04-06,2017,4,6,Thursday,14,2017-14,7.45,7.5,7.25,7.45,114400,7.45,-0.006666692097981763,7.939285714285714,9.027
2017-04-07,2017,4,7,Friday,14,2017-14,7.4,7.45,7.25,7.4,78800,7.4,-0.0067113711648050245,7.914285714285714,8.968
2017-04-10,2017,4,10,Monday,15,2017-15,7.35,7.45,7.25,7.3,75700,7.3,-0.01351350045186761,7.889285714285714,8.899000000000001
2017-04-11,2017,4,11,Tuesday,15,2017-15,7.25,7.45,7.2,7.35,53800,7.35,0.00684927569743965,7.860714285714286,8.839
2017-04-12,2017,4,12,Wednesday,15,2017-15,7.3,7.45,7.15,7.25,104000,7.25,-0.013605429378242606,7.825,8.771999999999998
2017-04-13,2017,4,13,Thursday,15,2017-15,7.15,7.45,7.15,7.25,95700,7.25,0.0,7.799999999999999,8.706999999999999
2017-04-17,2017,4,17,Monday,16,2017-16,7.2,7.45,7.2,7.25,87600,7.25,0.0,7.714285714285714,8.638
2017-04-18,2017,4,18,Tuesday,16,2017-16,7.2,7.3,6.9,7.1,149300,7.1,-0.020689668326542288,7.603571428571429,8.56
2017-04-19,2017,4,19,Wednesday,16,2017-16,7.15,7.35,6.95,7.2,162200,7.2,0.01408449379940424,7.485714285714287,8.485
2017-04-20,2017,4,20,Thursday,16,2017-16,7.3,7.32,6.9,7.0,127000,7.0,-0.02777775202268362,7.3999999999999995,8.422
2017-04-21,2017,4,21,Friday,16,2017-16,7.0,7.05,6.7,6.8,113500,6.8,-0.028571401323590928,7.307142857142858,8.359
2017-04-24,2017,4,24,Monday,17,2017-17,6.9,6.9,6.6,6.75,156500,6.75,-0.007352969019469913,7.217857142857143,8.295
2017-04-25,2017,4,25,Tuesday,17,2017-17,6.7,7.2,6.7,7.1,99200,7.1,0.05185183772334345,7.192857142857143,8.237
2017-04-26,2017,4,26,Wednesday,17,2017-17,7.1,7.65,7.1,7.65,91700,7.65,0.07746481663696958,7.203571428571429,8.185
2017-04-27,2017,4,27,Thursday,17,2017-17,7.7,7.8,7.57,7.7,70900,7.7,0.006535910231946662,7.221428571428571,8.127
2017-04-28,2017,4,28,Friday,17,2017-17,7.7,7.75,7.5,7.6,85300,7.6,-0.012987000923330161,7.235714285714286,8.078000000000001
2017-05-01,2017,5,1,Monday,18,2017-18,7.6,7.75,7.3,7.45,96800,7.45,-0.019736854901274303,7.246428571428572,8.028
2017-05-02,2017,5,2,Tuesday,18,2017-18,7.5,7.65,7.15,7.25,133800,7.25,-0.026845612669198826,7.239285714285715,7.975
2017-05-03,2017,5,3,Wednesday,18,2017-18,7.2,7.3,6.7,6.75,151100,6.75,-0.06896551724137934,7.203571428571429,7.922000000000001
2017-05-04,2017,5,4,Thursday,18,2017-18,6.7,7.0,6.5,6.6,148200,6.6,-0.022222236350730618,7.1571428571428575,7.869
2017-05-05,2017,5,5,Friday,18,2017-18,6.65,6.65,6.5,6.6,109100,6.6,0.0,7.110714285714286,7.8260000000000005
2017-05-08,2017,5,8,Monday,19,2017-19,6.55,6.85,6.5,6.8,239900,6.8,0.03030307408973054,7.089285714285714,7.789
2017-05-09,2017,5,9,Tuesday,19,2017-19,6.9,6.9,6.7,6.8,160200,6.8,0.0,7.060714285714286,7.7490000000000006
2017-05-10,2017,5,10,Wednesday,19,2017-19,6.75,7.2,6.75,7.0,101400,7.0,0.02941173583166079,7.060714285714285,7.714000000000001
2017-05-11,2017,5,11,Thursday,19,2017-19,6.95,7.1,6.75,7.0,126000,7.0,0.0,7.075,7.68
2017-05-12,2017,5,12,Friday,19,2017-19,7.0,7.7,7.0,7.5,146000,7.5,0.0714285714285714,7.128571428571428,7.667000000000001
2017-05-15,2017,5,15,Monday,20,2017-20,8.05,8.5,7.8,8.3,538400,8.3,0.10666669209798174,7.214285714285714,7.666999999999999
2017-05-16,2017,5,16,Tuesday,20,2017-20,8.35,8.35,7.9,8.0,224000,8.0,-0.036144600462750365,7.239285714285714,7.650999999999999
2017-05-17,2017,5,17,Wednesday,20,2017-20,8.0,8.03,7.68,7.85,187000,7.85,-0.018750011920928955,7.25,7.635
2017-05-18,2017,5,18,Thursday,20,2017-20,7.9,8.2,7.85,8.1,144200,8.1,0.031847194888451336,7.285714285714286,7.6240000000000006
2017-05-19,2017,5,19,Friday,20,2017-20,8.1,8.25,8.0,8.0,78800,8.0,-0.012345725525951368,7.325,7.615
2017-05-22,2017,5,22,Monday,21,2017-21,8.0,8.05,7.55,7.65,107100,7.65,-0.043749988079071045,7.353571428571428,7.593999999999999
2017-05-23,2017,5,23,Tuesday,21,2017-21,7.6,7.65,7.15,7.3,120900,7.3,-0.04575162095024232,7.392857142857143,7.567
2017-05-24,2017,5,24,Wednesday,21,2017-21,7.25,7.45,7.2,7.35,81800,7.35,0.00684927569743965,7.446428571428571,7.544
2017-05-25,2017,5,25,Thursday,21,2017-21,7.35,7.75,7.25,7.65,105100,7.65,0.04081635301053255,7.521428571428572,7.527
2017-05-26,2017,5,26,Friday,21,2017-21,7.6,8.35,7.6,8.3,232100,8.3,0.08496733166853798,7.628571428571428,7.525
2017-05-30,2017,5,30,Tuesday,22,2017-22,8.35,8.75,7.8,8.55,259800,8.55,0.03012048123553912,7.753571428571428,7.5329999999999995
2017-05-31,2017,5,31,Wednesday,22,2017-22,8.55,8.7,8.05,8.25,284900,8.25,-0.035087740823673386,7.8428571428571425,7.542999999999999
2017-06-01,2017,6,1,Thursday,22,2017-22,9.45,11.15,9.15,10.0,2876400,10.0,0.21212121212121215,8.057142857142857,7.59
2017-06-02,2017,6,2,Friday,22,2017-22,9.95,10.5,9.6,9.95,441600,9.95,-0.00500001907348635,8.232142857142858,7.634000000000001
2017-06-05,2017,6,5,Monday,23,2017-23,10.05,10.2,9.05,9.5,280000,9.5,-0.04522611235088769,8.317857142857143,7.6690000000000005
2017-06-06,2017,6,6,Tuesday,23,2017-23,9.35,9.48,9.0,9.2,163500,9.2,-0.03157896744577504,8.403571428571428,7.7010000000000005
2017-06-07,2017,6,7,Wednesday,23,2017-23,9.25,9.55,8.85,8.95,203900,8.95,-0.027173913606849176,8.482142857142858,7.711
2017-06-08,2017,6,8,Thursday,23,2017-23,9.05,9.3,8.8,9.25,529000,9.25,0.03351957509812453,8.564285714285713,7.723
2017-06-09,2017,6,9,Friday,23,2017-23,9.3,9.6,9.0,9.1,238600,9.1,-0.016216174976245723,8.642857142857142,7.728000000000001
2017-06-12,2017,6,12,Monday,24,2017-24,9.05,9.45,9.05,9.25,180900,9.25,0.01648347387278326,8.757142857142858,7.7490000000000006
2017-06-13,2017,6,13,Tuesday,24,2017-24,9.2,9.55,9.15,9.55,152200,9.55,0.0324324530524176,8.917857142857143,7.778
2017-06-14,2017,6,14,Wednesday,24,2017-24,9.5,9.8,9.5,9.65,114600,9.65,0.010471144062638604,9.082142857142857,7.811
2017-06-15,2017,6,15,Thursday,24,2017-24,9.65,9.85,9.35,9.65,179600,9.65,0.0,9.225,7.855
2017-06-16,2017,6,16,Friday,24,2017-24,9.55,9.8,9.48,9.7,167400,9.7,0.0051813671203522205,9.325,7.899
2017-06-19,2017,6,19,Monday,25,2017-25,9.8,10.1,9.8,9.9,246600,9.9,0.02061853744307318,9.421428571428573,7.948
2017-06-20,2017,6,20,Tuesday,25,2017-25,9.95,10.15,9.45,9.7,211600,9.7,-0.020202001714301865,9.525,7.994
2017-06-21,2017,6,21,Wednesday,25,2017-25,9.75,9.95,9.35,9.7,152900,9.7,0.0,9.50357142857143,8.042
2017-06-22,2017,6,22,Thursday,25,2017-25,9.7,10.05,9.52,9.55,146000,9.55,-0.015463878503069517,9.475,8.086
2017-06-23,2017,6,23,Friday,25,2017-25,9.55,9.9,9.36,9.5,890200,9.5,-0.005235621961910741,9.475,8.131
2017-06-26,2017,6,26,Monday,26,2017-26,9.55,9.55,9.05,9.3,292700,9.3,-0.02105261150159332,9.482142857142858,8.172
2017-06-27,2017,6,27,Tuesday,26,2017-26,9.3,9.3,8.6,8.6,181200,8.6,-0.07526879515147888,9.457142857142857,8.199
2017-06-28,2017,6,28,Wednesday,26,2017-26,8.3,8.65,7.85,7.95,669200,7.95,-0.07558145853169207,9.364285714285714,8.216000000000001
2017-06-29,2017,6,29,Thursday,26,2017-26,8.0,8.85,7.95,8.75,1930100,8.75,0.10062895722368737,9.339285714285714,8.247
2017-06-30,2017,6,30,Friday,26,2017-26,8.75,9.15,8.45,8.85,702000,8.85,0.0114286150251115,9.310714285714285,8.283999999999999
2017-07-03,2017,7,3,Monday,27,2017-27,8.9,9.75,8.9,9.65,269600,9.65,0.09039539012174491,9.317857142857141,8.341000000000001
2017-07-05,2017,7,5,Wednesday,27,2017-27,10.1,10.15,9.45,9.65,511800,9.65,0.0,9.317857142857141,8.399
2017-07-06,2017,7,6,Thursday,27,2017-27,9.5,9.9,9.46,9.55,392800,9.55,-0.010362635414346344,9.310714285714285,8.448
2017-07-07,2017,7,7,Friday,27,2017-27,9.65,9.75,9.15,9.15,708600,9.15,-0.04188487583410305,9.271428571428572,8.478
2017-07-10,2017,7,10,Monday,28,2017-28,9.15,9.2,8.45,8.65,326500,8.65,-0.05464481102134877,9.182142857142855,8.497
2017-07-11,2017,7,11,Tuesday,28,2017-28,8.6,8.8,8.4,8.75,326900,8.75,0.01156073825199977,9.114285714285716,8.52
2017-07-12,2017,7,12,Wednesday,28,2017-28,8.8,8.93,8.65,8.75,176000,8.75,0.0,9.046428571428573,8.546
2017-07-13,2017,7,13,Thursday,28,2017-28,8.85,8.93,8.55,8.85,111700,8.85,0.0114286150251115,8.996428571428572,8.578
2017-07-14,2017,7,14,Friday,28,2017-28,8.8,8.9,8.5,8.6,178400,8.6,-0.02824858635299654,8.932142857142859,8.615
2017-07-17,2017,7,17,Monday,29,2017-29,8.6,8.7,8.15,8.2,403100,8.2,-0.04651169237927755,8.853571428571428,8.647
2017-07-18,2017,7,18,Tuesday,29,2017-29,8.25,8.4,8.1,8.25,149400,8.25,0.006097584377790843,8.828571428571427,8.68
2017-07-19,2017,7,19,Wednesday,29,2017-29,8.35,8.6,8.1,8.2,108800,8.2,-0.006060629179983401,8.846428571428572,8.708
2017-07-20,2017,7,20,Thursday,29,2017-29,8.15,8.3,8.0,8.2,158600,8.2,0.0,8.807142857142857,8.735999999999999
2017-07-21,2017,7,21,Friday,29,2017-29,8.25,8.25,7.75,7.85,172800,7.85,-0.04268291619191322,8.735714285714286,8.753
2017-07-24,2017,7,24,Monday,30,2017-30,7.95,7.95,7.65,7.8,249100,7.8,-0.006369390382820028,8.603571428571428,8.769
2017-07-25,2017,7,25,Tuesday,30,2017-30,7.85,8.1,7.6,7.65,111400,7.65,-0.019230780987109175,8.460714285714285,8.771999999999998
2017-07-26,2017,7,26,Wednesday,30,2017-30,7.65,7.75,7.4,7.45,201100,7.45,-0.026143827922748386,8.310714285714285,8.755
2017-07-27,2017,7,27,Thursday,30,2017-30,7.4,7.5,6.7,6.75,326200,6.75,-0.09395970834718503,8.139285714285714,8.73
2017-07-28,2017,7,28,Friday,30,2017-30,6.8,6.9,6.5,6.6,406900,6.6,-0.022222236350730618,7.992857142857142,8.705
2017-07-31,2017,7,31,Monday,31,2017-31,6.65,6.85,6.4,6.65,391700,6.65,0.0075757865844463534,7.8428571428571425,8.675999999999998
2017-08-01,2017,8,1,Tuesday,31,2017-31,6.7,7.25,6.55,7.1,277900,7.1,0.06766914327995543,7.725,8.658
2017-08-02,2017,8,2,Wednesday,31,2017-31,7.0,7.0,6.5,6.7,206600,6.7,-0.05633804235778117,7.571428571428571,8.639
2017-08-03,2017,8,3,Thursday,31,2017-31,6.75,6.75,6.2,6.4,156700,6.4,-0.0447760779758305,7.414285714285714,8.621
2017-08-04,2017,8,4,Friday,31,2017-31,6.35,6.85,6.3,6.6,130000,6.6,0.03124996973201677,7.3,8.606
2017-08-07,2017,8,7,Monday,32,2017-32,6.6,6.88,6.6,6.7,195200,6.7,0.015151500920837613,7.189285714285715,8.587
2017-08-08,2017,8,8,Tuesday,32,2017-32,6.72,6.81,6.55,6.7,164500,6.7,0.0,7.082142857142857,8.555
2017-08-09,2017,8,9,Wednesday,32,2017-32,6.6,6.75,6.45,6.7,114900,6.7,0.0,6.9750000000000005,8.518
2017-08-10,2017,8,10,Thursday,32,2017-32,6.65,6.75,6.3,6.6,192700,6.6,-0.014925359325276832,6.885714285714286,8.485
2017-08-11,2017,8,11,Friday,32,2017-32,6.65,7.0,6.4,6.5,159500,6.5,-0.015151500920837613,6.792857142857144,8.415
2017-08-14,2017,8,14,Monday,33,2017-33,6.5,6.8,6.43,6.65,109900,6.65,0.02307693774883557,6.721428571428571,8.349
2017-08-15,2017,8,15,Tuesday,33,2017-33,6.7,6.7,6.4,6.6,94100,6.6,-0.0075188255665883386,6.660714285714286,8.290999999999999
2017-08-16,2017,8,16,Wednesday,33,2017-33,6.6,6.65,6.25,6.4,119500,6.4,-0.030303001841675226,6.635714285714286,8.235
2017-08-17,2017,8,17,Thursday,33,2017-33,6.4,6.45,6.1,6.1,69500,6.1,-0.04687502910383001,6.6000000000000005,8.177999999999999
2017-08-18,2017,8,18,Friday,33,2017-33,6.0,6.3,5.85,5.95,137700,5.95,-0.02459017995287438,6.55,8.112
2017-08-21,2017,8,21,Monday,34,2017-34,6.0,6.0,5.75,5.85,137300,5.85,-0.016806707199696347,6.460714285714286,8.046999999999999
2017-08-22,2017,8,22,Tuesday,34,2017-34,5.85,6.0,5.55,5.7,225800,5.7,-0.025641042361154165,6.389285714285714,7.975999999999999
2017-08-23,2017,8,23,Wednesday,34,2017-34,5.7,5.95,5.6,5.9,194900,5.9,0.03508777066574664,6.353571428571428,7.9030000000000005
2017-08-24,2017,8,24,Thursday,34,2017-34,5.9,6.0,5.7,5.8,282100,5.8,-0.016949136104436047,6.296428571428572,7.8260000000000005
2017-08-25,2017,8,25,Friday,34,2017-34,5.9,5.99,5.75,5.85,185700,5.85,0.008620640043698113,6.235714285714286,7.75
2017-08-28,2017,8,28,Monday,35,2017-35,5.9,6.1,5.85,5.95,239100,5.95,0.01709400107056047,6.182142857142857,7.675
2017-08-29,2017,8,29,Tuesday,35,2017-35,6.05,6.15,5.85,6.1,240800,6.1,0.02521010086989528,6.139285714285713,7.599
2017-08-30,2017,8,30,Wednesday,35,2017-35,6.15,6.25,6.1,6.15,247100,6.15,0.00819675270763387,6.107142857142857,7.528
2017-08-31,2017,8,31,Thursday,35,2017-35,6.15,6.3,5.97,6.05,194500,6.05,-0.016260146842582146,6.075,7.455
2017-09-01,2017,9,1,Friday,35,2017-35,6.25,7.0,6.2,6.45,711200,6.45,0.06611563734210191,6.060714285714286,7.393
2017-09-05,2017,9,5,Tuesday,36,2017-36,6.45,6.75,6.35,6.5,243400,6.5,0.007751967785028402,6.053571428571429,7.332999999999999
2017-09-06,2017,9,6,Wednesday,36,2017-36,6.6,7.03,6.45,7.0,152800,7.0,0.07692307692307687,6.096428571428571,7.286999999999999
2017-09-07,2017,9,7,Thursday,36,2017-36,7.1,7.25,6.9,7.15,350500,7.15,0.021428585052490234,6.171428571428572,7.258000000000001
2017-09-08,2017,9,8,Friday,36,2017-36,7.2,7.2,6.75,6.9,245900,6.9,-0.034965034498667724,6.239285714285714,7.236999999999999
2017-09-11,2017,9,11,Monday,37,2017-37,6.9,6.9,6.8,6.85,118500,6.85,-0.007246404354172786,6.310714285714285,7.199
2017-09-12,2017,9,12,Tuesday,37,2017-37,6.85,7.85,6.8,7.4,987300,7.4,0.0802919997652709,6.432142857142857,7.17
2017-09-13,2017,9,13,Wednesday,37,2017-37,7.45,7.65,7.05,7.3,282800,7.3,-0.01351350045186761,6.5321428571428575,7.122999999999999
2017-09-14,2017,9,14,Thursday,37,2017-37,7.35,7.45,7.1,7.35,283400,7.35,0.00684927569743965,6.642857142857143,7.077000000000001
2017-09-15,2017,9,15,Friday,37,2017-37,7.4,7.4,7.15,7.25,607900,7.25,-0.013605429378242606,6.742857142857143,7.031000000000001
2017-09-18,2017,9,18,Monday,38,2017-38,7.3,7.45,7.1,7.3,252500,7.3,0.006896578032394851,6.839285714285714,6.994
2017-09-19,2017,9,19,Tuesday,38,2017-38,7.25,7.38,7.05,7.35,240600,7.35,0.00684927569743965,6.928571428571429,6.968
2017-09-20,2017,9,20,Wednesday,38,2017-38,7.4,7.5,7.05,7.1,278900,7.1,-0.03401360588350888,6.996428571428572,6.935
2017-09-21,2017,9,21,Thursday,38,2017-38,7.15,7.15,6.75,6.85,193600,6.85,-0.03521126807859265,7.053571428571429,6.896999999999999
2017-09-22,2017,9,22,Friday,38,2017-38,6.75,7.0,6.75,6.9,159600,6.9,0.007299298019120881,7.085714285714286,6.8580000000000005
2017-09-25,2017,9,25,Monday,39,2017-39,6.9,7.15,6.75,6.95,464500,6.95,0.007246335247339308,7.117857142857142,6.825
2017-09-26,2017,9,26,Tuesday,39,2017-39,7.0,7.1,6.85,6.95,278600,6.95,0.0,7.114285714285714,6.8
2017-09-27,2017,9,27,Wednesday,39,2017-39,7.05,7.05,6.9,7.0,182100,7.0,0.0071942722456204145,7.103571428571428,6.775
2017-09-28,2017,9,28,Thursday,39,2017-39,7.0,7.3,6.9,7.3,173100,7.3,0.04285717010498047,7.132142857142857,6.757000000000001
2017-09-29,2017,9,29,Friday,39,2017-39,7.2,7.7,7.2,7.6,311700,7.6,0.04109585014510864,7.185714285714286,6.745
2017-10-02,2017,10,2,Monday,40,2017-40,7.6,7.9,7.6,7.9,206000,7.9,0.03947370980254861,7.221428571428571,6.746
2017-10-03,2017,10,3,Tuesday,40,2017-40,7.85,7.9,7.4,7.9,248500,7.9,0.0,7.264285714285714,6.747999999999999
2017-10-04,2017,10,4,Wednesday,40,2017-40,7.8,7.9,7.6,7.7,148300,7.7,-0.025316491606066638,7.289285714285714,6.749
2017-10-05,2017,10,5,Thursday,40,2017-40,7.8,7.9,7.6,7.8,168800,7.8,0.01298706285023532,7.328571428571428,6.756
2017-10-06,2017,10,6,Friday,40,2017-40,7.8,7.8,7.45,7.55,72500,7.55,-0.0320512812675261,7.346428571428571,6.772
2017-10-09,2017,10,9,Monday,41,2017-41,7.45,7.8,7.45,7.75,91700,7.75,0.026490040293054573,7.375,6.795
2017-10-10,2017,10,10,Tuesday,41,2017-41,7.7,7.75,7.4,7.5,102000,7.5,-0.032258064516129004,7.403571428571428,6.812
2017-10-11,2017,10,11,Wednesday,41,2017-41,7.45,7.85,7.45,7.75,126100,7.75,0.03333333333333344,7.4678571428571425,6.825
2017-10-12,2017,10,12,Thursday,41,2017-41,7.7,7.75,7.21,7.45,147000,7.45,-0.03870970203030499,7.507142857142857,6.84
2017-10-13,2017,10,13,Friday,41,2017-41,7.5,7.53,7.15,7.25,88900,7.25,-0.026845612669198826,7.528571428571429,6.856999999999999
2017-10-16,2017,10,16,Monday,42,2017-42,7.35,7.4,7.0,7.15,73000,7.15,-0.013793090294147325,7.542857142857144,6.868
2017-10-17,2017,10,17,Tuesday,42,2017-42,7.05,7.2,6.95,7.15,56600,7.15,0.0,7.553571428571429,6.877000000000001
2017-10-18,2017,10,18,Wednesday,42,2017-42,7.1,7.4,7.05,7.35,94300,7.35,0.02797200092273,7.557142857142858,6.89
2017-10-19,2017,10,19,Thursday,42,2017-42,7.3,7.5,6.9,7.15,133700,7.15,-0.027210858756485212,7.5249999999999995,6.899
2017-10-20,2017,10,20,Friday,42,2017-42,7.25,7.45,7.1,7.45,86100,7.45,0.04195800138409478,7.492857142857143,6.916
2017-10-23,2017,10,23,Monday,43,2017-43,7.4,7.5,7.12,7.25,87400,7.25,-0.026845612669198826,7.446428571428571,6.931
2017-10-24,2017,10,24,Tuesday,43,2017-43,7.35,7.35,6.8,6.9,182900,6.9,-0.04827584891483705,7.389285714285714,6.936
2017-10-25,2017,10,25,Wednesday,43,2017-43,6.9,6.95,6.6,6.65,116500,6.65,-0.036231883557196864,7.307142857142857,6.937
