Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-03-24,2016,3,24,Thursday,12,2016-12,202.0,203.16,201.74,203.12,84360900.0,184.77,-0.00044295073539235563,183.48499999999999,175.84799999999998
2016-03-28,2016,3,28,Monday,13,2016-13,203.61,203.86,202.71,203.24,62408200.0,184.88,0.0005906424789541287,183.72428571428574,176.12779999999998
2016-03-29,2016,3,29,Tuesday,13,2016-13,202.76,205.25,202.4,205.12,92922900.0,186.59,0.009250247606470863,184.22714285714284,176.38580000000002
2016-03-30,2016,3,30,Wednesday,13,2016-13,206.3,206.87,205.59,206.02,86365300.0,187.4,0.0043877712241893185,184.725,176.7346
2016-03-31,2016,3,31,Thursday,13,2016-13,205.91,206.41,205.33,205.52,94584100.0,186.95,-0.0024269382245009075,185.18000000000004,177.06980000000004
2016-04-01,2016,4,1,Friday,13,2016-13,204.35,207.14,203.98,206.92,114423500.0,188.22,0.006811747021263415,185.51785714285714,177.47400000000002
2016-04-04,2016,4,4,Monday,14,2016-14,206.83,207.07,205.89,206.25,63497000.0,187.61,-0.003238003207035378,185.82857142857145,177.84720000000002
2016-04-05,2016,4,5,Tuesday,14,2016-14,204.67,206.26,203.89,204.19,99662200.0,185.74,-0.009987688116519289,186.02714285714288,178.11360000000002
2016-04-06,2016,4,6,Wednesday,14,2016-14,204.19,206.49,203.98,206.42,91839800.0,187.77,0.01092113580995413,186.29500000000002,178.47280000000003
2016-04-07,2016,4,7,Thursday,14,2016-14,205.14,205.56,203.09,203.95,113859000.0,185.52,-0.011965959491202938,186.3192857142857,178.74059999999997
2016-04-08,2016,4,8,Friday,14,2016-14,205.34,205.85,203.87,204.5,95040600.0,186.02,0.002696670577841065,186.32714285714286,179.05599999999998
2016-04-11,2016,4,11,Monday,15,2016-15,205.25,206.07,203.91,204.02,83757500.0,185.59,-0.0023469555240772655,186.28500000000003,179.345
2016-04-12,2016,4,12,Tuesday,15,2016-15,204.22,206.25,203.7,205.92,115350600.0,187.31,0.009312722769765802,186.37285714285713,179.585
2016-04-13,2016,4,13,Wednesday,15,2016-15,207.0,208.1,206.84,208.0,96336400.0,189.21,0.010100875977851365,186.68428571428572,179.8642
2016-04-14,2016,4,14,Thursday,15,2016-15,208.07,208.6,207.6,208.01,65212900.0,189.21,4.814608150160993e-05,187.00142857142856,180.2066
2016-04-15,2016,4,15,Friday,15,2016-15,208.01,208.17,207.4,207.78,75761600.0,189.01,-0.0011057743484866878,187.29642857142858,180.52439999999999
2016-04-18,2016,4,18,Monday,16,2016-16,207.78,209.28,207.0,209.24,82531000.0,190.33,0.007026759781984637,187.56357142857146,180.8632
2016-04-19,2016,4,19,Tuesday,16,2016-16,209.74,210.2,208.94,209.9,88316100.0,190.93,0.003154159885057295,187.81571428571428,181.28
2016-04-20,2016,4,20,Wednesday,16,2016-16,209.95,210.92,209.39,210.1,81100300.0,191.12,0.0009528467525452555,188.11357142857145,181.74640000000002
2016-04-21,2016,4,21,Thursday,16,2016-16,210.12,210.25,208.65,208.97,85695000.0,190.09,-0.0053781439339533055,188.24714285714285,182.192
2016-04-22,2016,4,22,Friday,16,2016-16,208.55,209.29,207.91,208.97,99251700.0,190.09,0.0,188.42428571428573,182.64059999999998
2016-04-25,2016,4,25,Monday,17,2016-17,208.26,208.66,207.54,208.61,66166500.0,189.76,-0.0017229654013392048,188.71142857142857,183.12619999999998
2016-04-26,2016,4,26,Tuesday,17,2016-17,209.04,209.52,208.36,208.92,75864200.0,190.04,0.001486234300579703,188.87357142857144,183.549
2016-04-27,2016,4,27,Wednesday,17,2016-17,208.47,209.81,208.05,209.35,77329400.0,190.43,0.0020581132562069726,189.22428571428574,183.92260000000002
2016-04-28,2016,4,28,Thursday,17,2016-17,208.46,209.76,206.96,207.45,97216200.0,188.71,-0.009075864221885444,189.4164285714286,184.20579999999998
2016-04-29,2016,4,29,Friday,17,2016-17,206.72,207.13,205.03,206.33,142424100.0,187.69,-0.005398814180509026,189.5664285714286,184.48280000000003
2016-05-02,2016,5,2,Monday,18,2016-18,206.92,208.18,206.41,207.97,62188000.0,189.18,0.007948483472799861,189.70000000000002,184.79140000000004
2016-05-03,2016,5,3,Tuesday,18,2016-18,206.52,206.8,205.28,206.16,106422100.0,187.53,-0.008703194779534962,189.57999999999998,185.0166
2016-05-04,2016,5,4,Wednesday,18,2016-18,204.99,205.85,204.42,205.01,92243800.0,186.49,-0.005578322799358215,189.3857142857143,185.26559999999998
2016-05-05,2016,5,5,Thursday,18,2016-18,205.56,205.98,204.47,204.97,67619200.0,186.45,-0.00019482034798301573,189.2028571428571,185.49779999999998
2016-05-06,2016,5,6,Friday,18,2016-18,204.06,205.77,203.88,205.72,89315000.0,187.13,0.0036590151430522244,188.9742857142857,185.70120000000003
2016-05-09,2016,5,9,Monday,19,2016-19,205.57,206.4,205.36,205.89,74374900.0,187.29,0.0008262498425248843,188.71428571428572,185.916
2016-05-10,2016,5,10,Tuesday,19,2016-19,206.72,208.47,206.64,208.45,77472200.0,189.61,0.012433947657393585,188.60642857142858,186.20480000000003
2016-05-11,2016,5,11,Wednesday,19,2016-19,207.91,208.54,206.5,206.5,81727000.0,187.84,-0.009354857711591391,188.4457142857143,186.37600000000003
2016-05-12,2016,5,12,Thursday,19,2016-19,207.29,207.49,205.37,206.56,89586300.0,187.9,0.0002905686705885202,188.28928571428568,186.53220000000002
2016-05-13,2016,5,13,Friday,19,2016-19,206.21,206.86,204.38,204.76,96474600.0,186.26,-0.008714284322132948,188.03928571428574,186.64140000000003
2016-05-16,2016,5,16,Monday,20,2016-20,204.96,207.34,204.89,206.78,77486800.0,188.1,0.009865472101065142,187.9007142857143,186.7758
2016-05-17,2016,5,17,Tuesday,20,2016-20,206.46,206.8,204.23,204.85,114924900.0,186.34,-0.009333548686517257,187.60857142857142,186.87199999999996
2016-05-18,2016,5,18,Wednesday,20,2016-20,204.44,206.3,203.63,204.91,120062100.0,186.39,0.0002925814990555331,187.44285714285712,187.0088
2016-05-19,2016,5,19,Thursday,20,2016-20,204.06,204.54,202.78,204.2,115430500.0,185.75,-0.0034650083438697576,187.30428571428573,187.11520000000002
2016-05-20,2016,5,20,Friday,20,2016-20,204.92,206.1,204.86,205.49,104990400.0,186.92,0.006317551926243503,187.14285714285714,187.24200000000002
2016-05-23,2016,5,23,Monday,21,2016-21,205.51,205.84,204.99,205.21,58682600.0,186.67,-0.001362597450982772,187.0814285714286,187.30560000000003
2016-05-24,2016,5,24,Tuesday,21,2016-21,206.17,208.24,206.14,207.87,93537800.0,189.09,0.012962174747072286,187.26714285714283,187.4222
2016-05-25,2016,5,25,Wednesday,21,2016-21,208.67,209.77,207.87,209.28,76621400.0,190.37,0.006783078745963289,187.5471428571429,187.5704
2016-05-26,2016,5,26,Thursday,21,2016-21,209.44,209.71,208.97,209.34,55280700.0,190.42,0.00028678905190404613,187.78214285714284,187.6984
2016-05-27,2016,5,27,Friday,21,2016-21,209.53,210.25,209.47,210.24,64211200.0,191.24,0.00429940045579813,188.06428571428572,187.81959999999998
2016-05-31,2016,5,31,Tuesday,22,2016-22,210.56,210.69,209.18,209.84,109879400.0,190.88,-0.001902690926940065,188.155,187.919
2016-06-01,2016,6,1,Wednesday,22,2016-22,209.12,210.48,208.89,210.27,69936200.0,191.27,0.002049329886873563,188.4,188.02079999999998
2016-06-02,2016,6,2,Thursday,22,2016-22,209.8,210.93,209.24,210.91,63044700.0,191.85,0.0030434561663732485,188.68214285714288,188.1362
2016-06-03,2016,6,3,Friday,22,2016-22,210.25,210.69,208.86,210.28,101757100.0,191.28,-0.0029868989228791776,189.04071428571427,188.2648
2016-06-06,2016,6,6,Monday,23,2016-23,210.7,211.77,210.51,211.35,64887000.0,192.25,0.005088433134014414,189.33714285714285,188.41440000000003
2016-06-07,2016,6,7,Tuesday,23,2016-23,211.53,212.34,211.5,211.68,60974800.0,192.55,0.001561255776332926,189.78071428571428,188.56779999999998
2016-06-08,2016,6,8,Wednesday,23,2016-23,211.84,212.52,211.69,212.37,66170900.0,193.18,0.0032597298200258695,190.26571428571427,188.6996
2016-06-09,2016,6,9,Thursday,23,2016-23,211.51,212.22,211.19,212.08,73786900.0,192.92,-0.001365609715236138,190.77785714285713,188.81
2016-06-10,2016,6,10,Friday,23,2016-23,210.46,210.86,209.43,210.07,113829200.0,191.09,-0.009477346735226377,191.07571428571427,188.8928
2016-06-13,2016,6,13,Monday,24,2016-24,209.36,210.37,208.35,208.45,117751200.0,189.61,-0.0077117866661214896,191.28571428571428,188.9206
2016-06-14,2016,6,14,Tuesday,24,2016-24,208.0,208.74,206.92,208.04,125059300.0,189.24,-0.0019669109599800283,191.29642857142858,188.9532
2016-06-15,2016,6,15,Wednesday,24,2016-24,208.04,209.36,207.53,207.75,109124500.0,188.98,-0.0013940324863027653,191.19714285714284,189.018
2016-06-16,2016,6,16,Thursday,24,2016-24,207.75,208.57,205.59,208.37,149533100.0,189.54,0.0029842078970445662,191.1342857142857,189.0534
2016-06-17,2016,6,17,Friday,24,2016-24,207.17,207.2,205.75,206.52,117055700.0,188.84,-0.003724011457258314,190.96285714285713,189.1198
2016-06-20,2016,6,20,Monday,25,2016-25,208.82,209.61,207.75,207.85,82789600.0,190.05,0.006440031284238312,190.9035714285714,189.2004
2016-06-21,2016,6,21,Tuesday,25,2016-25,208.3,208.92,207.78,208.44,72461700.0,190.59,0.002838720347869028,190.855,189.3004
2016-06-22,2016,6,22,Wednesday,25,2016-25,208.65,209.5,207.93,208.1,95560500.0,190.28,-0.0016312244623304384,190.74285714285716,189.3598
2016-06-23,2016,6,23,Thursday,25,2016-25,209.81,210.87,209.27,210.81,102731400.0,192.76,0.013022441745717428,190.84857142857143,189.43079999999998
2016-06-24,2016,6,24,Friday,25,2016-25,203.63,210.85,202.72,203.24,333444400.0,185.84,-0.03590897702656648,190.3907142857143,189.3634
2016-06-27,2016,6,27,Monday,26,2016-26,201.59,201.6,198.65,199.6,230775800.0,182.51,-0.017909994326304024,189.67357142857142,189.2334
2016-06-28,2016,6,28,Tuesday,26,2016-26,201.48,203.23,201.12,203.2,159382400.0,185.8,0.01803629230080328,189.14642857142857,189.14280000000002
2016-06-29,2016,6,29,Wednesday,26,2016-26,204.84,206.93,204.72,206.66,137328600.0,188.96,0.017027393658039847,188.86357142857145,189.1034
2016-06-30,2016,6,30,Thursday,26,2016-26,207.21,209.54,206.56,209.48,165021900.0,191.54,0.013645403930086841,188.8957142857143,189.11180000000002
2016-07-01,2016,7,1,Friday,26,2016-26,209.48,210.49,209.29,209.92,106055300.0,191.94,0.0021007041063070275,189.06214285714285,189.14879999999997
2016-07-05,2016,7,5,Tuesday,27,2016-27,208.95,209.08,207.71,208.41,109803700.0,190.56,-0.007193482246712568,189.15642857142856,189.15820000000002
2016-07-06,2016,7,6,Wednesday,27,2016-27,207.83,209.8,207.06,209.66,96021500.0,191.71,0.005998007016678519,189.35142857142858,189.1972
2016-07-07,2016,7,7,Thursday,27,2016-27,209.87,210.65,208.63,209.53,85593800.0,191.59,-0.0006201983281548529,189.49785714285716,189.2282
2016-07-08,2016,7,8,Friday,27,2016-27,211.05,212.94,210.78,212.65,133971000.0,194.44,0.014890572431466742,189.89785714285716,189.3084
2016-07-11,2016,7,11,Monday,28,2016-28,213.19,214.07,212.95,213.4,73633900.0,195.13,0.0035269847607639626,190.2607142857143,189.4368
2016-07-12,2016,7,12,Tuesday,28,2016-28,214.53,215.3,213.43,214.95,101275600.0,196.54,0.00726314999249289,190.68571428571428,189.6138
2016-07-13,2016,7,13,Wednesday,28,2016-28,215.44,215.45,214.35,214.92,87324100.0,196.52,-0.00013951083479801785,191.13142857142856,189.76059999999998
2016-07-14,2016,7,14,Thursday,28,2016-28,216.4,216.67,215.66,216.12,91230900.0,197.61,0.005583463772552921,191.47785714285715,189.96220000000002
2016-07-15,2016,7,15,Friday,28,2016-28,216.78,217.01,215.31,215.83,107155400.0,197.35,-0.0013416898620876028,192.29999999999998,190.17940000000002
2016-07-18,2016,7,18,Monday,29,2016-29,215.97,216.6,215.67,216.41,58725900.0,197.88,0.002687139462182353,193.39785714285716,190.408
2016-07-19,2016,7,19,Tuesday,29,2016-29,215.92,216.23,215.63,216.19,54345700.0,197.68,-0.0010164856984888893,194.24642857142857,190.61899999999997
2016-07-20,2016,7,20,Wednesday,29,2016-29,216.19,217.37,216.19,217.09,58159500.0,198.5,0.004162939670991017,194.92785714285714,190.8432
2016-07-21,2016,7,21,Thursday,29,2016-29,216.96,217.22,215.75,216.27,67777300.0,197.75,-0.003777012441964045,195.37142857142857,191.00599999999997
2016-07-22,2016,7,22,Friday,29,2016-29,216.41,217.3,216.1,217.24,62787500.0,198.64,0.004484937449767745,195.85,191.22199999999998
2016-07-25,2016,7,25,Monday,30,2016-30,217.0,217.06,215.97,216.65,55873100.0,198.1,-0.0027158658184838202,196.38857142857142,191.426
2016-07-26,2016,7,26,Tuesday,30,2016-30,216.53,217.17,215.76,216.75,70080500.0,198.19,0.0004616181066448011,196.85142857142858,191.66459999999998
2016-07-27,2016,7,27,Wednesday,30,2016-30,217.19,217.27,215.62,216.52,84083900.0,197.98,-0.0010611624698793065,197.30785714285713,191.86219999999997
2016-07-28,2016,7,28,Thursday,30,2016-30,216.29,217.11,215.75,216.77,65035700.0,198.21,0.0011544683953967905,197.57714285714286,192.09960000000004
2016-07-29,2016,7,29,Friday,30,2016-30,216.46,217.54,216.13,217.12,79519400.0,198.53,0.001614653733218896,197.82,192.34239999999997
2016-08-01,2016,8,1,Monday,31,2016-31,217.19,217.65,216.41,216.94,73311400.0,198.36,-0.0008290064005503917,197.95000000000002,192.59459999999999
2016-08-02,2016,8,2,Tuesday,31,2016-31,216.65,216.83,214.57,215.55,92295500.0,197.09,-0.0064071686319275845,197.99071428571432,192.798
2016-08-03,2016,8,3,Wednesday,31,2016-31,215.48,216.25,215.13,216.18,53993600.0,197.67,0.0029225783070987443,197.99500000000003,193.018
2016-08-04,2016,8,4,Thursday,31,2016-31,216.31,216.78,214.25,216.41,46585500.0,197.88,0.0010639606058995277,198.03285714285715,193.19379999999998
2016-08-05,2016,8,5,Friday,31,2016-31,216.41,218.23,216.41,218.18,71892200.0,199.5,0.008179000802732261,198.14857142857142,193.3764
2016-08-08,2016,8,8,Monday,32,2016-32,218.4,218.52,217.74,218.05,39906500.0,199.38,-0.0005958264460819152,198.26999999999998,193.55560000000003
2016-08-09,2016,8,9,Tuesday,32,2016-32,218.13,218.76,217.8,218.18,51251700.0,199.5,0.0005961816668855757,198.34142857142857,193.72080000000003
2016-08-10,2016,8,10,Wednesday,32,2016-32,218.31,218.4,217.23,217.64,57941100.0,199.0,-0.0024750125762211805,198.43071428571426,193.8832
2016-08-11,2016,8,11,Thursday,32,2016-32,218.26,218.94,217.95,218.65,72504300.0,199.93,0.00464072845727137,198.52285714285713,194.05640000000002
2016-08-12,2016,8,12,Friday,32,2016-32,218.29,218.71,217.99,218.46,61313500.0,199.75,-0.0008690746350947798,198.64071428571427,194.2144
2016-08-15,2016,8,15,Monday,33,2016-33,218.89,219.5,218.88,219.09,49813500.0,200.33,0.0028840303550783375,198.79357142857143,194.3954
2016-08-16,2016,8,16,Tuesday,33,2016-33,218.6,218.68,217.96,217.96,53213600.0,199.3,-0.005157740876743588,198.88785714285714,194.5364
2016-08-17,2016,8,17,Wednesday,33,2016-33,218.0,218.53,217.02,218.37,75134300.0,199.67,0.0018810061484124674,198.99214285714285,194.67880000000002
2016-08-18,2016,8,18,Thursday,33,2016-33,218.34,218.9,218.21,218.86,52989300.0,200.12,0.0022439061742611788,199.1057142857143,194.81760000000003
2016-08-19,2016,8,19,Friday,33,2016-33,218.31,218.75,217.74,218.54,75443000.0,199.83,-0.0014619871893506442,199.21071428571426,194.9558
2016-08-22,2016,8,22,Monday,34,2016-34,218.26,218.8,217.83,218.53,61368800.0,199.82,-4.5968754075698115e-05,199.40571428571428,195.1304
2016-08-23,2016,8,23,Tuesday,34,2016-34,219.25,219.6,218.9,218.97,53399200.0,200.22,0.002013401805998294,199.5878571428572,195.34259999999998
2016-08-24,2016,8,24,Wednesday,34,2016-34,218.8,218.91,217.36,217.85,71728900.0,199.2,-0.005114690141823974,199.68214285714288,195.5418
2016-08-25,2016,8,25,Thursday,34,2016-34,217.4,218.19,217.22,217.7,69224800.0,199.06,-0.0006885746627045553,199.6507142857143,195.7434
2016-08-26,2016,8,26,Friday,34,2016-34,217.92,219.12,216.25,217.29,122506300.0,198.68,-0.001883329395836797,199.60071428571428,195.9262
2016-08-29,2016,8,29,Monday,35,2016-35,217.44,218.67,217.4,218.36,70502200.0,199.66,0.004924296969229136,199.61214285714286,196.14260000000002
2016-08-30,2016,8,30,Tuesday,35,2016-35,218.26,218.59,217.35,218.0,58114500.0,199.33,-0.0016486736327769869,199.6357142857143,196.3282
2016-08-31,2016,8,31,Wednesday,35,2016-35,217.61,217.75,216.47,217.38,85269500.0,198.77,-0.0028439564891191704,199.55285714285716,196.4918
2016-09-01,2016,9,1,Thursday,35,2016-35,217.37,217.73,216.03,217.39,97844200.0,198.78,4.590698890916123e-05,199.48357142857145,196.6618
2016-09-02,2016,9,2,Friday,35,2016-35,218.39,218.87,217.7,218.37,79293900.0,199.67,0.004508043602268197,199.43642857142854,196.8
2016-09-06,2016,9,6,Tuesday,36,2016-36,218.7,219.12,217.86,219.03,56702100.0,200.27,0.003022391758063847,199.50571428571428,197.0886
2016-09-07,2016,9,7,Wednesday,36,2016-36,218.84,219.22,218.3,219.01,76554900.0,200.26,-9.13508984577982e-05,199.54785714285714,197.4436
2016-09-08,2016,9,8,Thursday,36,2016-36,218.62,218.94,218.15,218.51,74102900.0,199.8,-0.0022829905545665996,199.52500000000003,197.72359999999998
2016-09-09,2016,9,9,Friday,36,2016-36,216.97,217.03,213.25,213.28,221589100.0,195.02,-0.023934760607335348,199.1814285714286,197.8448
2016-09-12,2016,9,12,Monday,37,2016-37,212.39,216.81,212.31,216.34,168110900.0,197.82,0.01434708049645983,199.03857142857143,197.97039999999998
2016-09-13,2016,9,13,Tuesday,37,2016-37,214.84,215.15,212.5,213.23,182828800.0,194.97,-0.014375563000780467,198.66357142857143,198.03100000000003
2016-09-14,2016,9,14,Wednesday,37,2016-37,213.29,214.7,212.5,213.15,134185500.0,194.9,-0.00037495160494704916,198.35642857142855,198.1178
2016-09-15,2016,9,15,Thursday,37,2016-37,212.96,215.73,212.75,215.28,134427900.0,196.85,0.009992751817956558,198.19857142857146,198.22060000000002
2016-09-16,2016,9,16,Friday,37,2016-37,213.48,213.69,212.57,213.37,155236400.0,196.09,-0.0038654333702259347,198.01357142857142,198.31060000000002
2016-09-19,2016,9,19,Monday,38,2016-38,214.13,214.88,213.03,213.41,80250500.0,196.12,0.00018746165557037564,197.7607142857143,198.34419999999997
2016-09-20,2016,9,20,Tuesday,38,2016-38,214.41,214.59,213.38,213.42,69665300.0,196.13,4.699278466246959e-05,197.53214285714284,198.3642
2016-09-21,2016,9,21,Wednesday,38,2016-38,214.24,216.03,213.44,215.82,110284400.0,198.34,0.011245373976136452,197.50142857142856,198.40019999999996
2016-09-22,2016,9,22,Thursday,38,2016-38,217.0,217.53,216.71,217.18,76678700.0,199.59,0.00630149517028733,197.55928571428572,198.4616
2016-09-23,2016,9,23,Friday,38,2016-38,216.72,216.88,215.88,215.99,73630900.0,198.49,-0.005479165935593833,197.475,198.47920000000002
2016-09-26,2016,9,26,Monday,39,2016-39,215.02,215.23,214.01,214.24,89827300.0,196.88,-0.008102287555949328,197.23285714285717,198.4698
2016-09-27,2016,9,27,Tuesday,39,2016-39,214.05,215.68,213.62,215.57,78494800.0,198.11,0.006207923148575878,197.07928571428573,198.47440000000003
2016-09-28,2016,9,28,Wednesday,39,2016-39,215.83,216.82,214.71,216.64,87411000.0,199.09,0.00496351880686996,197.02857142857144,198.50260000000003
2016-09-29,2016,9,29,Thursday,39,2016-39,216.4,216.87,214.04,214.68,128070600.0,197.29,-0.009047201892766199,197.19071428571425,198.4784
2016-09-30,2016,9,30,Friday,39,2016-39,215.65,217.12,215.36,216.3,117202900.0,198.78,0.007546061626698464,197.2592857142857,198.49900000000002
2016-10-03,2016,10,3,Monday,40,2016-40,215.82,216.04,215.04,215.78,83512100.0,198.3,-0.0024041434263193384,197.49714285714285,198.49220000000003
2016-10-04,2016,10,4,Tuesday,40,2016-40,215.91,216.17,213.99,214.68,119948100.0,197.29,-0.005097657130694988,197.66785714285717,198.47600000000003
2016-10-05,2016,10,5,Wednesday,40,2016-40,215.41,216.13,215.33,215.63,72816000.0,198.16,0.004425142886135269,197.76142857142855,198.4754
2016-10-06,2016,10,6,Thursday,40,2016-40,215.37,216.04,214.74,215.78,62927400.0,198.3,0.0006955555670202784,197.91928571428573,198.4818
2016-10-07,2016,10,7,Friday,40,2016-40,216.1,216.3,214.19,215.04,89788300.0,197.62,-0.003429268622246018,198.02642857142857,198.47
2016-10-10,2016,10,10,Monday,41,2016-41,216.16,216.7,215.99,216.16,51855000.0,198.65,0.005208317247317851,198.2064285714286,198.47240000000002
2016-10-11,2016,10,11,Tuesday,41,2016-41,215.66,215.74,212.58,213.43,130367400.0,196.14,-0.012629485272756868,198.04928571428573,198.428
2016-10-12,2016,10,12,Wednesday,41,2016-41,213.59,214.32,213.01,213.71,73866100.0,196.4,0.0013119403453007994,197.82142857142858,198.4142
2016-10-13,2016,10,13,Thursday,41,2016-41,212.16,213.59,211.21,213.01,101357000.0,195.75,-0.003275475839024544,197.6257142857143,198.37579999999997
2016-10-14,2016,10,14,Friday,41,2016-41,214.15,214.69,213.03,213.12,93346200.0,195.86,0.000516488179701069,197.55285714285714,198.33540000000002
2016-10-17,2016,10,17,Monday,42,2016-42,213.09,213.39,212.17,212.38,58275700.0,195.18,-0.0034723807443282073,197.34357142857144,198.24900000000002
2016-10-18,2016,10,18,Tuesday,42,2016-42,214.24,214.31,213.27,213.71,76869700.0,196.4,0.006262448201876936,197.1514285714286,198.18939999999998
2016-10-19,2016,10,19,Wednesday,42,2016-42,214.02,214.64,213.6,214.28,66519200.0,196.92,0.0026671365563195604,197.125,198.1378
2016-10-20,2016,10,20,Thursday,42,2016-42,213.87,214.53,213.11,213.88,73639800.0,196.55,-0.0018666552606203535,196.96571428571428,198.08880000000002
2016-10-21,2016,10,21,Friday,42,2016-42,213.88,214.08,212.76,213.98,89089100.0,196.65,0.00046742009724765055,196.84785714285712,198.0232
2016-10-24,2016,10,24,Monday,43,2016-43,215.0,215.32,214.48,214.89,60146600.0,197.48,0.0042528469934937085,196.86142857142858,197.9778
2016-10-25,2016,10,25,Tuesday,43,2016-43,214.68,214.98,213.98,214.17,66542300.0,196.82,-0.0033508278168081773,196.7657142857143,197.90759999999997
2016-10-26,2016,10,26,Wednesday,43,2016-43,213.21,214.42,212.93,213.74,75705500.0,196.43,-0.0020075498449159124,196.63214285714284,197.8502
2016-10-27,2016,10,27,Thursday,43,2016-43,214.58,214.62,213.08,213.17,77220200.0,195.9,-0.0026667623715005417,196.5092857142857,197.7748
2016-10-28,2016,10,28,Friday,43,2016-43,213.14,213.93,211.71,212.54,140623200.0,195.32,-0.0029553882266144527,196.27142857142854,197.67879999999997
2016-10-31,2016,10,31,Monday,44,2016-44,212.93,213.19,212.36,212.55,61272500.0,195.33,4.7028894881062655e-05,196.2135714285714,197.58879999999996
2016-11-01,2016,11,1,Tuesday,44,2016-44,212.93,212.99,209.6,211.01,122781800.0,193.92,-0.007245390154690501,196.03642857142856,197.47079999999997
2016-11-02,2016,11,2,Wednesday,44,2016-44,210.65,211.1,209.23,209.74,103330800.0,192.75,-0.006018652250900258,195.82214285714284,197.32139999999998
2016-11-03,2016,11,3,Thursday,44,2016-44,209.99,210.24,208.46,208.78,88939300.0,191.87,-0.004577103951431294,195.53714285714287,197.1748
2016-11-04,2016,11,4,Friday,44,2016-44,208.91,209.89,208.38,208.55,109122100.0,191.66,-0.001101780973990607,195.28571428571428,197.0268
2016-11-07,2016,11,7,Monday,45,2016-45,208.55,213.19,208.55,213.15,109794900.0,195.88,0.022057138134793153,195.24857142857144,196.97079999999997
2016-11-08,2016,11,8,Tuesday,45,2016-45,212.69,214.77,212.38,214.11,106772100.0,196.77,0.004503879218949569,195.23785714285717,196.91299999999998
2016-11-09,2016,11,9,Wednesday,45,2016-45,212.37,217.1,212.34,216.38,258429000.0,198.85,0.010602165333508662,195.40214285714288,196.9034
2016-11-10,2016,11,10,Thursday,45,2016-45,217.3,218.31,215.22,216.92,172113300.0,199.35,0.0024954893422017843,195.595,196.915
2016-11-11,2016,11,11,Friday,45,2016-45,216.08,216.7,215.32,216.42,100552700.0,198.89,-0.0023050367126505877,195.69571428571427,196.9172
2016-11-14,2016,11,14,Monday,46,2016-46,217.03,217.27,215.72,216.59,94580000.0,199.04,0.0007856949959799131,195.8542857142857,196.90460000000002
2016-11-15,2016,11,15,Tuesday,46,2016-46,217.04,218.28,216.8,218.28,91652600.0,200.6,0.007802638969605757,196.15214285714288,196.91119999999998
2016-11-16,2016,11,16,Wednesday,46,2016-46,217.56,218.14,217.42,217.87,65617700.0,200.22,-0.0018783931014123567,196.46071428571426,196.9104
2016-11-17,2016,11,17,Thursday,46,2016-46,218.05,219.06,217.92,218.99,69797200.0,201.25,0.005140817285998134,196.8842857142857,196.93940000000003
2016-11-18,2016,11,18,Friday,46,2016-46,219.07,219.27,218.29,218.5,86265800.0,200.8,-0.002237604447003827,197.27500000000003,197.055
2016-11-21,2016,11,21,Monday,47,2016-47,219.17,220.18,219.0,220.15,72402600.0,202.32,0.007551449349535444,197.875,197.145
2016-11-22,2016,11,22,Tuesday,47,2016-47,220.51,220.79,219.73,220.58,67429000.0,202.71,0.0019534704325006036,198.58642857142857,197.2998
2016-11-23,2016,11,23,Wednesday,47,2016-47,219.98,220.76,219.75,220.7,56620200.0,202.82,0.0005437765734668254,199.3685714285714,197.4582
2016-11-25,2016,11,25,Friday,47,2016-47,221.1,221.56,221.01,221.52,37872300.0,203.57,0.0037154422343752547,200.2192857142857,197.59259999999998
2016-11-28,2016,11,28,Monday,48,2016-48,221.16,221.48,220.36,220.48,76572500.0,202.62,-0.004694682253345572,200.70071428571427,197.7232
2016-11-29,2016,11,29,Tuesday,48,2016-48,220.52,221.44,220.17,220.91,69886700.0,203.01,0.001950395682033701,201.14642857142854,197.86100000000002
2016-11-30,2016,11,30,Wednesday,48,2016-48,221.63,221.82,220.31,220.38,113291800.0,202.53,-0.00239921958657896,201.40928571428572,197.98899999999998
2016-12-01,2016,12,1,Thursday,48,2016-48,220.73,220.73,219.15,219.57,79040500.0,201.78,-0.003675555959388288,201.58285714285714,198.05780000000001
2016-12-02,2016,12,2,Friday,48,2016-48,219.67,220.25,219.26,219.68,74840300.0,201.88,0.0005007547997635253,201.79642857142858,198.1036
2016-12-05,2016,12,5,Monday,49,2016-49,220.65,221.4,220.42,221.0,67837800.0,203.1,0.006008846573704263,202.08642857142857,198.1958
2016-12-06,2016,12,6,Tuesday,49,2016-49,221.22,221.74,220.66,221.7,59877400.0,203.74,0.00316750512390529,202.31071428571428,198.333
2016-12-07,2016,12,7,Wednesday,49,2016-49,221.52,224.67,221.38,224.6,110738100.0,206.41,0.013080648157024477,202.75285714285715,198.49899999999997
2016-12-08,2016,12,8,Thursday,49,2016-49,224.57,225.7,224.26,225.15,99714400.0,206.91,0.0024488102552402413,203.15714285714284,198.6554
2016-12-09,2016,12,9,Friday,49,2016-49,225.41,226.53,225.37,226.51,88005800.0,208.16,0.006040293797199947,203.68285714285713,198.87279999999998
2016-12-12,2016,12,12,Monday,50,2016-50,226.4,226.96,225.76,226.25,102016100.0,207.92,-0.001147704857840215,204.08285714285714,199.05559999999997
